text,label_class,label
总想拉大便怎么回事？,治疗方法,5
小孩总吐奶而且消化很快是怎么回事,病因,1
请问我已经有两个月没来月经了怎么回事？,病因,1
结婚一年多了一直没注意这几天发现阴道口感觉有颗粒状的东西是尖锐湿疣吗？,定义,0
我没有小肚子疼，就是向上厕所就是上不出来,临床表现(病症表现),3
我因有糖尿病和高血压现，早上吃拜新同，晚上可不可以吃非洛地平？,禁忌,9
我想知道得了间质性肺炎可以活多久?,其他,12
阴唇里面又疼又痒,其他,12
最近老是头疼，不时嘴巴还会抽动，这是什么症状，该吃点什么药？,治疗方法,5
如何才可以逃避枕大神经痛,预防,2
什么是多发性肝血管瘤,定义,0
打扰问一下佩吉特病样网状细胞增生症会让我得上吗,传染性,7
外阴恶性神经鞘瘤看啥科呢,所属科室,6
多发性脑梗塞的病因是什么？,病因,1
我摔了一下腿磕破了用了安尔碘皮肤消毒液后用云南白药粉剂发热特别疼咋回事,病因,1
医生您好，我最近晚上经常上厕所，感觉也没怎么喝水，咳嗽就是觉得急怎么办啊,临床表现(病症表现),3
我每天晚上睡前心悸，早上四点左右心悸，到医院做心电图查不出，大夫检查不出病因，吃点啥药好。,治疗方法,5
我最近一直有大便出血下坠症状，想了解痔疮的具体症状有哪些？,相关病症,4
我奶奶是有冠心病我不知道冠心舒通胶囊这个药给她吃有没有效果啊，可以吃吗？,其他,12
心悸早搏吃什么药,治疗方法,5
肛门外长了小肉球，没有不适感，便后轻微出血，只吃药，不手术，能治好吗？,治愈率,8
肛门里面长了个小肉球，大便时微微疼，带点点血。大概有两三个月。平时排便一天一次。,定义,0
食指血管瘤是什么,定义,0
请问下腹坠痛是什么病？,病因,1
我这几天突然出现了水肿、乏力等症状，有时候还比较严重，在医院检查之后说我是舒张性心力衰竭，请问舒张性心力衰竭是什么意思？,定义,0
灰泥角化病治好要多久,治疗时间,11
尿蛋白高是什么原因引起的,病因,1
睡眠不足、一天只睡四到五个小时，头疼，怎么办？吃什么药可以控制病情？,其他,12
我的爸爸平时特别喜欢抽烟，最近一段时间大的人呼吸困难，胸闷，气短，咳嗽，咳痰去看一下，医生说是老年支气管扩张，老年支气管扩张传染吗？,传染性,7
21岁，月经前综合征，来前情绪低落，烦躁心悸，失眠，胸胀痛，咋调整呢?,治疗方法,5
痰浊头痛有什么一起出现,相关病症,4
3年前的气胸现在有复发的迹象，现在呼吸都觉得有点不舒服,临床表现(病症表现),3
慢阻肺的造成原因,病因,1
T3T4正常TSH低是甲亢吗,定义,0
鼻咽肿瘤化疗后为何肚子痛,病因,1
不知道怀孕，两周了，老公吃了盐酸舍曲林片,临床表现(病症表现),3
非结核性分枝杆菌关节炎治疗周期？,治疗时间,11
蝎螫伤多大概率能治好？,治愈率,8
肚子旁边都很痛什么东西都不想吃吃了就吐。,临床表现(病症表现),3
人感觉吃力就感觉扁桃体不舒服，还老是发炎，还感觉小便过后滞涨，有好多年的尿路感染史。发病有3天了。,临床表现(病症表现),3
我的弟弟前几天觉得自己的有些不舒服，弟弟去医院检查了一下，医生说他这是间质性肺炎，请问间质性肺炎会怎样？,临床表现(病症表现),3
大便出血是什么原因,病因,1
孕妇腿抽筋是什么原因呢，我现在怀孕20周了这样的情况吃是否需要吃钙片啊？,其他,12
我右脚踝踝骨骨折70天了，能走路吗？然后过段时间上班坐着，这脚要是肿怎么办,治疗方法,5
脊柱骨折手术做了一年了可以考虑怀孕吗,治疗方法,5
什么是变异性哮喘,定义,0
小孩喊肚子痛,临床表现(病症表现),3
脑出血的症状是什么？,相关病症,4
痔疮能不能喝酒，还要注意点什么,禁忌,9
这款康弘盐酸文拉法辛缓释片相对同类产品会有哪些优势啊,其他,12
孕妇心悸怎么办,治疗方法,5
复方活脑舒胶囊主要针对的是哪方面的治疗？使用多久才开始见效的呢？,其他,12
两个月的宝宝拉的大便是绿色的，,病因,1
糖尿病皮肤痒，吃什么药，才能管用呢，痒得特别难受,治疗方法,5
怀孕时期得了抑郁症可以使用盐酸文拉法辛缓释片治疗吗,治疗方法,5
带环后通常肚子会痛几天,其他,12
您好，药师，复方罗布麻片适合什么样的患者有糖尿病的人不能用吧，能用吗？需要注意什么,禁忌,9
我的爱人现在很痛苦，我贴特别心疼啊!之前一直在奋斗，现在好不容易各方面都好了，她的身体垮了怎么办啊?,其他,12
"大腿部位的血管瘤，3*3厚度1,有明显的凸起，长了血管瘤有3个多月了，内蒙古婴儿大腿上的血管瘤咋治好？",治疗方法,5
眼部毛细血管瘤都有哪些病发症?,相关病症,4
脊椎骨髓炎治疗周期？,治疗时间,11
男，55岁，最近检查出有高血压，想买点药吃，看看能不能把病情给控制好，可以的话就不用去医院了。,治疗方法,5
和稳心颗粒铺酶Q10能同服吗？还是最好服用比较好呢？,其他,12
说明书高尿酸血症禁用，本人尿酸偏高，可不可以啊,禁忌,9
孕妇怀孕两个月头疼怎么办？我才怀孕两个月，最近一直觉得头疼，宝妈们有什么好的办法吗？,治疗方法,5
'左胸口'疼痛后背也有点疼，是看心脏内科还是看胸内科,所属科室,6
医生您好，我奶奶低血压特别严重，请问吃B12能不能有效缓解这种症状？,治疗方法,5
怎么确定胸痛是心绞痛,其他,12
我这几天吃的白云山出的鼻舒适片，吃了两天了，也不见什么效果,治疗方法,5
小便完还想小便请问是怎么回事啊，昨天下午开始的,临床表现(病症表现),3
12月7号来的月经，一月一号行房，到现在还没有来月经，是怀孕了吗,其他,12
怎么治疗胸膜炎,治疗方法,5
四岁男孩肚子不疼，大便成条，时见透明粘稠物中有血,临床表现(病症表现),3
慢性支气管炎怎么治疗?要有效的治疗方法,治疗方法,5
心梗使用硝酸甘油三次每五分钟一次，治疗能康复吗？饮食需要怎样啊？,其他,12
胃肠型心绞痛做造影能确诊吗,其他,12
肛门周围有肿块，痛，吃什么药治疗？,治疗方法,5
请教一下甲状舌骨囊肿与瘘需要做什么检查,化验/体检方案,10
刘阿力医生，我母亲所患是脑膜瘤，想请问您我们想在一月底去您那里做伽马刀治疗，是否可以？,治疗时间,11
先性病患者，产后缺乳，但我还有先天性心脏病，请问可以用吗？,禁忌,9
最近上火鼻子呼出的气都是热的，头痛吃了莲花清瘟还应该吃点什么消炎药，谢谢,治疗方法,5
我想请问一下，糖尿病人能服用葛芪胶囊吗，会不会有什么不良反应,其他,12
大夫，你好，我最近感冒了，身上老是冒汗，咳嗽特厉害，止咳感冒的药都喝了，消炎药也喝了，就是不起作用，咋办,治疗方法,5
怀孕八个月吃钙片好吗？我老是腿部抽筋，特别是半夜的时候，难受死啦。,其他,12
小孩咳嗽反反复复，这两天又严重些，晚上睡觉不咳，白天咳得很厉害,治疗方法,5
妊娠期发现乳腺癌怎么办,治疗方法,5
检查血管细6个，脉博60-65血压85--65,定义,0
吃了金乌骨通胶囊后，发，这样情况应该怎么办才好？,其他,12
"您好，4个月男婴尿道口有白色分泌物，是什么原因,正常吗？1个月前给他清洗过一次，今天又发现了",病因,1
两岁宝宝，口中呼吸带有苦味，伴有大便干硬,临床表现(病症表现),3
请问白带中带有大量脓似的的液体？,临床表现(病症表现),3
请问月经延迟一周会是什么原因导致的？,其他,12
孕妇总感觉脸麻是怎样回事呢？我现在怀孕七个月多了，这样正常吗？,病因,1
肾宝片能不能和降糖药一起吃呢？,禁忌,9
如果得了外阴基底细胞癌治愈概率几成,治愈率,8
双侧颈动脉粥样硬化斑块形成,病因,1
便血怎么办？,治疗方法,5
阜阳治疗癫痫专科医院？？我邻居家小孩突然就倒在地上了，吓我一跳，这是癫痫么，癫痫的早期症状都有哪些啊？治疗的费用是多少？,其他,12
高锰酸钾哪里有卖的,其他,12
尖锐湿疣擦什么药请问尖锐湿疣激光手术后怕复发擦什么药可以不打针不吃药一周治愈不复发感觉又长了,相关病症,4
我晚上总是失眠多梦是怎么回事啊，我现在怀孕37周有什么好的办法可以改善啊？,治疗方法,5
老年人正常压力脑积水是什么病？,定义,0
正在吃降压0号，帮帮我啊，有哪些见效快的药物的吗?,其他,12
嗓子无辜干咳，一干咳就好长时间。,其他,12
左胸不舒服，可能是什么原因？,临床表现(病症表现),3
老年人晚上翻来覆去睡不着，出气不赢怎么回事？,病因,1
请问外阴有包怎么办？,治疗方法,5
病变？是不是需要经一部治疗？,其他,12
请问下腹坠痛是什么病？,病因,1
拉肚子对肚子里的宝宝有影响吗,治疗方法,5
做月子胃痛会得月子病吗,定义,0
怀孕后总是失眠胃口也不好有什么办法可以解决呀！睡得不好，也不想吃东西了。,治疗方法,5
睾酮检查结果044该怎么办？要不要去医院？有没有什么良好的处理的方法？,其他,12
我服用了养血清脑颗粒，尿特别多，大夫这是怎么回事,病因,1
宝宝吐奶咋办呀,治疗方法,5
慢性支气管炎的症状有哪些?,临床表现(病症表现),3
三度心衰的患者服用芪苈强心胶囊，一次的服用量是多少？要注意什么呢？,其他,12
高血压的患者能服用吗，会不会影响到血压的正常呢,其他,12
请问早期怀孕用妇科药影响胎儿吗？,其他,12
问一下肛廔治疗多少时间,治疗时间,11
宝宝24小时不大便,病因,1
可同利培酮口腔崩解片的药物相互作用有哪些？,禁忌,9
感冒咳嗽引起的胸口疼,临床表现(病症表现),3
可以问一下老年人肺脓肿的定义,定义,0
变异性哮喘可以治愈吗,治愈率,8
心梗越来越年轻化，日常应该如何预防心梗？,预防,2
没有。一起才吃几天。今天听医生说不要吃鱼肝油。,其他,12
内痔会引起肛管炎吗,相关病症,4
请问月经不来也没怀孕怎么办？,病因,1
好像很嗜睡，奶也吃的少了，遇到这样的情况要如何处理呢。,治疗方法,5
我的母亲小时候出麻疹或百日咳直至现在几年内试过很多药，但药效不明显！作CT说是支气管扩张有出血点，这病会引起其他病变么？,相关病症,4
长期手淫，现在小便有泡沫，整天没精神，体质消瘦,临床表现(病症表现),3
经常反复的做梦，梦见已故的人和事，还有时睡不着的。,临床表现(病症表现),3
痔疮出血用什么中药,治疗方法,5
"小孩的血管瘤你那里能治疗吗,长在我家孩子脸上的血管瘤，有凸起，豆粒大小，红色，内蒙古婴儿长在脸上的血管瘤咋治呢？",治疗方法,5
交感神经链综合征怎么诊断,临床表现(病症表现),3
心悸易惊是什么意思,定义,0
不明原因发热，最高38度，多于午后起病，无咳嗽咳痰，无尿频尿急尿痛，无恶心呕吐腹胀腹痛,临床表现(病症表现),3
小孩今年4岁发生过车祸，头部受伤，医生说过有癫痫可能，这几天突然发现他有点失常，面色苍白，还冒冷汗，我担心噩梦要来了。,临床表现(病症表现),3
直肠脱垂最好的治疗方法是什么？,治疗方法,5
怎么做预防蜂窝织炎,预防,2
我只来过两次例假之间还隔了两个月现在又隔了两个月还没来。因为我是运动员，两次来的时候都有剧烈过度的运动，跑步什么的。,病因,1
高热惊厥之后多长时间做脑电图最好,治疗方法,5
复方丹参片和丹参软胶囊药用一样吗？效果也是一样的吗？,其他,12
济南脑病医院在网上怎么挂号啊？,其他,12
打扰问一下能否告知预激综合征解释,定义,0
请教一下色素性紫癜性苔藓样皮病痊愈几率,治愈率,8
刚上完小便就又想上小便的感觉，可是上了厕所又特别少或者就是没有，而且小便那里会有点刺痛，,临床表现(病症表现),3
结核性脓胸是什么病,定义,0
请教一下浸润型肺结核会传给孕妇吗,传染性,7
病人长期患有支气管扩张，浓绿色黄痰且排痰困难十几年。,临床表现(病症表现),3
你好，我才十五岁，大姨妈刚走结果就和男友爱爱了，可过了两天上小号的时候有血随着尿液排出而且有点痛，请问这是怎么了？,病因,1
缬沙坦与氯沙坦钾片有没有什么区别吗,其他,12
吃了瑞舒伐他汀钙片(京诺)多久才会有效果出来的呢？,其他,12
尿路感染怎么治疗最好,治疗方法,5
风湿性心脏病可开车吗,禁忌,9
记忆力减退，抵抗力差，感觉整个人都不舒服了啊,其他,12
睡觉时间多少小时合适14岁,其他,12
非火器性颅脑开放伤可治率多高？,治愈率,8
满月小孩会便血怎么回事？,病因,1
冒昧问一下胆管良性狭窄有什么一并发生,相关病症,4
坐着总有便意大便排不尽,其他,12
我想请问一下，解小便有点热有点刺痛是怎么回事,临床表现(病症表现),3
如果得了眼眶脑膜瘤表征是啥,临床表现(病症表现),3
怀孕五六个月吃了药对胎儿有影响吗3,禁忌,9
桡骨干骨折临床表现,临床表现(病症表现),3
椎-基底动脉供血不足可以怎么诊断,化验/体检方案,10
甲状旁腺功能异常伴发的精神障碍是什么病,临床表现(病症表现),3
有个朋友是糖尿病患者，最近叫我帮她买坎离砂这药，不知道这糖尿病的还可以使用的吗？,其他,12
容易感冒，感冒其他症状较轻，咳嗽严重，有痰。吃药效果不明显，就发展成肺炎，怎么办，,治疗方法,5
我得了尖锐湿疣已经半个月了，多吃什么最好呢,其他,12
手足徐动症的病因是什么,病因,1
宝宝拉肚子的治疗办法,治疗方法,5
消化不好大便次数多,治疗方法,5
月经量比较少，是怎么回事，内分泌失调导致的问题吗？,病因,1
心脏增大98化验单上的数字，心衰IV级，现在出院一个月，又犯了，现在拉黑便十天了，不想吃饭,临床表现(病症表现),3
间质性肺炎怎么得的?,病因,1
脑出血应该如何治疗？,治疗方法,5
阴道有水流出来了^_^,临床表现(病症表现),3
只要在外面玩了回来身上从高梁叶上弄上了白粉就怀疑人家打药来就又洗澡又洗了一遍衣服。,临床表现(病症表现),3
胸疼胸闷咳嗽喘气心慌,病因,1
最近老失眠怎办啊呢？宝妈们怀孕的时候经常失眠是什么的原因导致的啊？,其他,12
痔疮怎么得的,病因,1
"20年的肠溶阿司匹林怎么还会,这会是什么原因造成的呢？",病因,1
我是一名糖尿病患者，最近我有点气短心悸，是由气血不足引起的，经常会有点无力，能不能使用益气养血口服液呢？,治疗方法,5
上次月经开始是1号，这次到七号都没有来，怎么办,其他,12
如何治疗洁癖强迫症,治疗方法,5
成都治疗便秘医院怎么快速排便?,治疗方法,5
宝宝便秘怎么办？吃什么好？,治疗方法,5
我经常大便出血，想咨询具体是什么？,相关病症,4
女性小便次数增多小便的时候会有刺痛的感觉,临床表现(病症表现),3
肾结石可以同房吗,其他,12
请教一下胆管结石治疗几天,治疗时间,11
睡下后脚板很凉，长时间才能复苏要怎么办好呢,治疗方法,5
请问我有的大姨妈怎么还没来？,病因,1
风湿腿痛，血糖也稍微的偏高，要吃什么药合适？要怎么治疗合适？,其他,12
没有不洁性生活为何会有尖锐湿疣？现在外阴痒，摸着不光滑，有小疙瘩。,其他,12
肺结核加脑模炎现还有脑积水,其他,12
先天性心脏病患儿生活上要注意什么？,禁忌,9
孩子不爱吃饭，好几天不大便，一睡觉就闹,病因,1
怎么检查强迫症,治疗方法,5
我是安徽宣城的请问那里有卖舒筋健腰丸,其他,12
脑血管瘤可以吃中药消掉吗,治疗方法,5
做过直肠指检后，直肠内痛，是否是被捅伤了？指检动作大，诊断未见肿块，指套未带血，有内痔，内痔会痛吗？,其他,12
如何指导心绞痛患者使用硝酸甘油,定义,0
经常腹泻该怎么办呢？,治疗方法,5
心前区重压感是什么病？,定义,0
同事说这个药可以解决由高血压病引起的头晕头痛等问题，如果是中药我就考虑买了,其他,12
就是我奶奶的眼睛刚好，然后还有脑血栓，抽烟那个有什么害处,禁忌,9
请问早期结肠癌手术后是否一定需要化疗?,治疗方法,5
巴中公立医院治疗便秘便秘特别严重该怎么办,治疗方法,5
黄疸怎么来治疗,治疗方法,5
我得了尖锐湿疣已经半个月了，多吃什么最好呢,其他,12
小便泡泡多是怎么回事,病因,1
您好，请问硒酵母片这里有出售吗？,其他,12
刚做完月子，痔疮引起肛门周围红肿疼痛，怎么办,治疗方法,5
请问医生我有肾结石0.6乘于0.4cm，能吃点什么排出来呢？,治疗方法,5
金钙尔奇和骨化三醇什么时间吃合适，会不会造成药物相抵充？,其他,12
一个月.前有脑梗及(高血压，正常后出院，，血压药一直吃，现在血压150/90吃施慧达几天了，仍没效果，是什么原因？,临床表现(病症表现),3
肛门口长了包，有时脱出，肿胀。痔疮是怎么回事？北京治痔疮最好的医院是哪间？,其他,12
近期舌头根部与最里边牙齿之间长个白色的肉球是长行的，有咳嗽有痰，色胎厚,病因,1
手术治结肠息肉可以根治吗？复发的几率高吗,其他,12
您好，请问这个药有什么好的作用吗？？适合服用治疗吗,其他,12
请问阴道冲洗器具体怎么操作？,其他,12
高血压与失眠有关吗?,病因,1
婴幼儿腹泻原因,病因,1
请教一下青春型精神分裂症会传给老人吗,传染性,7
请问月经延迟10天是怎么回事？,病因,1
宝宝18天了肚子有点拉稀能不能吃止泻药,禁忌,9
请问怎样治疗外阴炎好？,治疗方法,5
心包缩窄是什么病？,定义,0
请教一下毒性结节性甲状腺肿要检查啥项目？,化验/体检方案,10
月经要结束的前一天同房了然后当天晚上吃的紧急避孕药下次来月经推迟都已经一个星期多了会怀孕了不敢买验孕棒,其他,12
难入睡…经常失眠…很难受…,临床表现(病症表现),3
未婚女性得了痔疮怎么办,治疗方法,5
我妈最近说经常感觉到胃痛，带她看病发现是慢性浅表性胃炎，能吃甘海胃康胶囊吗,治疗方法,5
果糖二磷酸钠也叫佛迪吗,其他,12
李医师您好;我才做完心脏支架。术后在吃和运动上注意些什么？,禁忌,9
流清涕但是从口里面吐出来的假痰是黄色的是什么感冒？买些什么药好呢,其他,12
我现在21岁情感性精神障碍一次吃利培酮三片还是有幻觉听见一...,其他,12
左胸针扎的疼，有疼痛感,临床表现(病症表现),3
孕期吃韭菜可不可以？,禁忌,9
请问阴道两侧长毛怎么办？,临床表现(病症表现),3
肛裂如何治疗？偶尔便血，痛大概有一年,治疗方法,5
怎么改掉强迫症,治疗方法,5
打扰问一下脱屑性红皮病得治疗几个小时,治疗时间,11
肛门里长东西怎么办,治疗方法,5
请问月经时早时晚有问题吗？,其他,12
早期宫颈癌子宫是否一定要摘除能否保留,其他,12
小儿脊髓损伤是怎么回事,定义,0
用了正红花油皮肤红怎么办,治疗方法,5
您好，贲门失迟缓征；慢性胃炎、胃下垂怎么治疗？,治疗方法,5
什么是痔疮,定义,0
慢阻肺治疗方法哪种好,治疗方法,5
怎样才能免得妊娠合并生殖器疱疹,预防,2
医生你好：有一小孩，今年3⃣️岁了，现在血糖（空腹20左右，）毎天饭前都要打胰岛素。问下，有没有好点的办法治疗？谢谢,治疗方法,5
"我空腹血糖5个多，吃完饭就14,15个左右，为什么呢",治疗方法,5
那除了马应龙痔疮膏，我该用哪种比较好呢谢,治疗方法,5
月经不调，来了一个多月，没有感觉不舒服,临床表现(病症表现),3
黄疸有什么症状呢,临床表现(病症表现),3
口腔毛滴虫病看什么医生,所属科室,6
吃过坎地沙坦脂片两天后茎动脉痛，血压100一140，为什么呢,病因,1
过敏性哮喘反复发作怎么办,治疗方法,5
孕妇怀孕两个月头疼怎么办？我才怀孕两个月，最近一直觉得头疼，宝妈们有什么好的办法吗？,治疗方法,5
孩子有黄疸急,治疗方法,5
爷爷今年60岁了，他有轻微的高血压，最近消化不良，医生开了开郁舒肝丸，可以吃吗？,禁忌,9
什么手段可以逃开腹膜后感染与脓肿,预防,2
高血压患者服用波依定后头痛，请问我还能其他药吗？,禁忌,9
舌头右边有血管瘤.怎么办。孩子现在4个月大，长在孩子的舌头上的血管瘤，内蒙古婴儿的血管瘤较好治疗时期是多大？,定义,0
你好，请问龙牡壮骨颗粒可以改善宝宝多汗的现象吗？有效果吗？,其他,12
怀孕七个月晚上老失眠该怎办啊呢？而且有时醒过来尿尿，回去就又很难睡着啦。,治疗方法,5
我该咋样避掉表演型人格障碍,预防,2
吃什么药治疗痔疮？饮食注意什么？,其他,12
我去了乙肝病房，住些日子。。。但我有痔疮上厕所屁股流血，，，但病房是抽水马桶，有存水，方便时溅我屁股上了，请问会传染吗？,其他,12
成都肛肠医院专科医院治疗便秘好不好治疗便秘的小秘方有哪些？,治疗方法,5
我母亲心衰心跳上不来气,病因,1
38周了，昨天去医院检查，双顶径9.1，股骨6.8，是不是娃儿头大了，我很是担心，请朋友们帮我回答哈,其他,12
妊娠合并血栓性血小板减少性紫癜有什么伴随,相关病症,4
"你好，医生请问一下,有糖尿病能服用引阳索胶囊吗？性生活质量不好，硬度不好，射精无力，还有早泄现象",其他,12
老年人脑心综合征能否治好,治愈率,8
痔疮便血和肛裂便血一样吗？,其他,12
如果得了西方马型脑炎能治好不,治愈率,8
手臂胸前起泡并发痒，我自己都没办法忍受我的病情了阿。,临床表现(病症表现),3
先心病的高危因素有哪些？,病因,1
请问阴毛长了几根白带也来了是要来月经吗？,病因,1
什么方法能避开宫颈复发癌,预防,2
最近几天早上起来的时候感觉腰很酸，起不了床，吃了几天补药好了些，现在又反复了,其他,12
"多年的肺气肿，之前没有喝对药，一直难受,有没有可以起到改善的作用的呢",治疗方法,5
您好，我最近总是感觉别人在笑我，我总爱观察别人面部表情十分细微，总是自卑恐惧，感觉活着好累，总想死去摆脱这个世界。,其他,12
怀孕37周失眠严重，宝宝的胎动也厉害，怎么回事呢？好担心肚子里的宝宝。,病因,1
孕周，空腹血糖5.28，第一次检测,临床表现(病症表现),3
感觉大脑缺氧，我这个年龄阶段的也会出现这样的情况吗？,其他,12
怎么突然冒虚汗，感觉心绞痛,病因,1
你好请问盐酸班布特罗片能与头孢一起吃吗,其他,12
常用的治疗痔疮的肛门栓剂有哪些,治疗方法,5
我有点尿频尿急，听朋友说这个产品效果非常不错，我来咨询来。,其他,12
脑萎日常要注意什么,禁忌,9
你好，麻烦问一下外伤性脑脊液漏如何体检？,化验/体检方案,10
肛内长湿疣，能喝香菇多糖类的增健口服液吗？,临床表现(病症表现),3
腹泻反复发作,治疗方法,5
头部左耳朵上方撞到墙了，起了肿块，上下摇晃头部里面会痛，有事吗？第二天吃饭恶心，只吃一点，不想吃饭。,临床表现(病症表现),3
有什么值得注意的地方吗？,其他,12
医生说我得的阵发性心房颤动非常危险，在日常生活中可能突发疾病去世，且比较难以治疗，请问得了阵发性心房颤动应该怎样治疗？,治疗方法,5
"小阴唇内侧长了像鱼籽一样的小颗粒很痒,用温水清洗过后会好一点,是尖锐湿疣吗？",临床表现(病症表现),3
重症肌无力患者服用硫唑嘌呤片可以吗？会不会有什么不良反应？,其他,12
13个月的宝宝不爱吃饭,临床表现(病症表现),3
打了胰岛素来治病，是不是以后都要一直打，有机会停用吗？,其他,12
成都肛肠医院治疗慢性肠炎需要注意什么?,禁忌,9
大便出血什么原因造成的,病因,1
感觉大便有些出血，不过不太厉害，大便干结或者是吃辛辣的食品后会厉害些，检查为内痔，但不太想手术，吃药能治愈吗？,治疗方法,5
带状角膜病变什么人容易得,传染性,7
肾实质性高血压有什么一同发生,相关病症,4
什么是房间隔缺损封闭术？,定义,0
心悸可以跑步吗,禁忌,9
我屁眼旁边长了一个疮，是什么来的，有照片,定义,0
小孩有点拉肚子,临床表现(病症表现),3
采取什么方法躲避色素性青光眼,预防,2
宝宝便秘吃什么蔬菜水果好？,其他,12
前几天发现大阴唇上方两侧长了一两个小肉揪，就是别人耳朵上长的那种，会是尖锐湿疣吗？,定义,0
阴茎短小有什么方法治疗,治疗方法,5
请问丹神那如三味丸效果怎么样呢？多长时间能起作用呢？,其他,12
长期心绞痛有什么危害,其他,12
医生，请问嗜睡，应挂什么科？,所属科室,6
阴虚血热输液治疗可以吗？输葡萄糖可以吗？能长时间输葡萄糖吗？,其他,12
睡觉腿抽筋吃什么钙片？我怀孕32周了，最近晚上睡觉感觉腿抽筋，宝妈们有什么好的办法吗？,其他,12
变异性哮喘要注意些什么?,禁忌,9
膑骨骨折手术后一个半月.头感觉有点晕.双脚冷出汗.血压高压126.低压69.这样血压正常吗？,治疗方法,5
医生，你好，女性慢性尿道炎怎么调理,治疗方法,5
格列齐特片是什么药？什么时候服用格列齐特片好？,其他,12
你好医生，请问一下，稳心颗粒有没有副作用？室性早搏是不是长期服用？,其他,12
最近老想睡觉，1天24都能睡着，有时还有点头疼，胸口有时也会像针扎的一样，这是不是低血压的症状,病因,1
林医生你好，我想咨询下甲亢服131碘后一个半月睡眠不好我可以吃脑心舒吗,禁忌,9
感冒软胶囊可以和复方板蓝根颗粒一起服用吗？,其他,12
你好，麻烦问一下糖代谢异常伴发的精神障碍要看什么科,所属科室,6
辐射性白内障痊愈几率,治愈率,8
我有心脏病冠心病不知道能医得好,治愈率,8
月经提前4天，来前小腹隐隐作痛，去医院那天刚好来月经，这次量少，小腹一会的刺痛，想上厕所，是炎症吗,病因,1
新生儿锁骨骨折看啥科呢,所属科室,6
大脚趾旁边的脚趾肿了，一碰就疼什么回事,临床表现(病症表现),3
你好，治疗焦虑症，请问，盐酸丁螺环酮片可以忽然停药吗？,临床表现(病症表现),3
如果得了绝经与抑郁症什么人容易得,传染性,7
我想问问，复方益智补肾口服液天津哪里可以买到,其他,12
吃过安乃近后的第二天去医院还没检查，没有怀孕，但过了十几天检查出怀孕了请问这种情况怕吗，能要吗？,其他,12
请教一下先天性巨细胞包涵体病做啥检查,化验/体检方案,10
一般的心肌梗死、心房颤动症状，应该服用什么药物治疗的效果比较明显的?,治疗方法,5
吃鱼肝油好还是ad滴剂呢？麻烦给家里宝宝吃过的姐妹们，跟我说说吧。,其他,12
月经50天没来什么原因停经？,临床表现(病症表现),3
最初是感冒嗓子工，然后吃药好了，过程中出现舌头白一个月，还不好吃好多药，说是什么脾胃虚寒,临床表现(病症表现),3
高血压180发晕该怎么办？,病因,1
打扰问一下儿童腺样体肥大属于什么科,所属科室,6
什么是囤积强迫症,定义,0
头疼吃二十五味珍珠丸好使吗？,治疗方法,5
癔症性眩晕步态的治疗与预防方法有哪些？,治疗方法,5
尿潴留尿频尿急尿失禁尿不出来,临床表现(病症表现),3
请问同房出血怎么回事？,其他,12
宫颈糜烂可以治吗，你们医院怎么样,治愈率,8
我骨折后，脚一直很肿，怎么消肿。片子为脚骷骨折。,临床表现(病症表现),3
请问阴毛短正常吗？,其他,12
我父亲在最近上班的时候一直咳嗽，然后去往医院进行治疗，说得了肺炎，一直吃药也不见好，我想问一下，间质性肺炎能不能治好？,治愈率,8
您好窦性停搏要挂什么科室,所属科室,6
尖锐湿疣做过冷冻手术疣体结痂脱落还会复发尖锐湿疣做过冷冻手术疣体结痂脱落还会复发吗，后期饮食有哪些要注意的,其他,12
什么是直肠息肉?,定义,0
肛瘘痔疮，红肿痛，大便稀，如何治疗？,治疗方法,5
宝宝现在2个多月一直拉肚子，请问正常吗，该怎么办呢,治疗方法,5
幽门狭小的孩子是一开始就吐奶吗？,病因,1
心绞痛摸上去会痛吗,临床表现(病症表现),3
肺癌和吸烟的关系大吗,病因,1
打扰问一下风寒要做什么化验治疗吗,化验/体检方案,10
解释解释腰椎骨折的释义,定义,0
冒昧问一下虹膜新生血管容易感染不,传染性,7
医生您好，我最近总是心烦意乱，焦虑不安，自己无法控制情绪，总为以前的事情生气，胡思乱想，该咋办,治疗方法,5
"长在孩子脚上的海绵性巨大的血管瘤，我们这的医生说继续观察到3个月时做手术切除,是这样的吗，内蒙古婴儿的血管瘤多长时间治疗较好？",治疗时间,11
中医如何看失眠症？,临床表现(病症表现),3
怎么治疗面神经炎,治疗方法,5
心绞痛如何确定,定义,0
请问刘医生，我一年内可以做了两次脑部CT吗？,化验/体检方案,10
食管癌术后护理有什么需要注意的,其他,12
请问月经迟来要紧吗？,其他,12
左下肺部小结节高密度影音,病因,1
没有治疗,其他,12
收紧肛门时，有点细微的疼痛，像背钝器往里面按。最近吃了些辣椒。,其他,12
现在检查又得了乙肝，之前我检查是患有高血压的，不知道还可以吃拉米夫定片不,治疗方法,5
我的孩子吃早餐会肚子疼，为什么？谢谢！,临床表现(病症表现),3
心脏增大是什么病？,定义,0
请问赖氨肌醇维B12口服液跟赖氨基酸维B12有什么区别呢？谢谢,其他,12
尼尔雌醇片哪里有卖,其他,12
打喷嚏、流涕、咳嗽剧烈(尤其晚上)，气紧，嘶鸣声。2018-2019春季均出现上述症状。,临床表现(病症表现),3
