text,label_class,label
最近内痔产生肛裂，经常周期性排便痛，去小医院治疗过没效果，想咨询该怎么办？,其他,12
甘露消渴胶囊有什么副作用，甘露消渴胶囊治疗糖尿病效果怎么样啊？,其他,12
做了两回痔疮，怎么还没有好？请问有什么好法吗？,其他,12
你好，请问我尿频尿急尿痛，是膀胱炎吗？有药不？谢谢啊,其他,12
我是女性，今天查妇科B超测出右侧肾结石，会影响生育么？报告单上写到：右肾中盏内扫见点状强回声伴彗星尾征。,临床表现(病症表现),3
为了应对考试，怕紧张影响反挥，可以吃盐酸普萘洛尔片吗,治疗方法,5
腰后臀部上方两侧疼怎样缓解好啊？怀孕8个月时候，怎样调理好啊？,其他,12
二十的男生身高不高，怎么能长高？全新GRT生物干预技术怎么样？,其他,12
宝宝拉大便不正常,病因,1
黄疸有点偏高,临床表现(病症表现),3
我刚去医院查了左手正中神经彩超结果是有一点压迫之前咨询过您的我肌电图是正常的现在就是左手麻的感觉比较经常和明显。右手也有一点点。然后手指尤其左手偶尔会酸疼刺痛一下但偶尔手指痛的感觉半年前就有了。发麻是最近一个月感觉明显的。想问问我这个算腕管综合症吗？我的手痛和手麻都可能是这个神经压迫引起的吗？这个是神经发炎引起的还是手腕肌肉劳损过度引起的？对了上次问您的手指发青的问题现在弄明白了应该是个误会是被手机上的拉环压迫到了不是病变引起的,其他,12
这几天单位在组织体检，我却被查出患上了不稳定性心绞痛，但是我在此之前都没有什么也别不舒服的感觉，所以我想问问，不稳定性心绞痛的症状有哪些？,临床表现(病症表现),3
伸筋片和硫酸氨基葡萄糖片吃吗,其他,12
前两天我的母亲，因为急性心肌梗塞住院了。我觉得她平时身体挺硬朗的。也没发现有什么不对劲儿。突然得了这个病，我想知道急性心肌梗塞最早出现的症状有哪些？,临床表现(病症表现),3
多发性腔隙性脑梗死的病因是什么？,病因,1
恶心呕吐，13c呼气试验HP检验报告结果为阳性。检验值为172.33,其他,12
强迫症重复的思维如何摆脱,治愈率,8
前段时间阴蒂下面有个凸出的红包，然后一直用碘伏，好了，但是感觉下面有种灼伤的感觉，平时也不是很疼，就是感觉有些不舒服，,病因,1
您好老师，发热，头疼，咳嗽，呕吐，流鼻涕，是什么症状。会不会是小脑炎？,病因,1
什么人容易得强迫症,病因,1
高血压脸部眼睛浮肿可以用呋塞米吗？医生开的有什么作用吗？,其他,12
胎儿打嗝是什么感觉？,临床表现(病症表现),3
尿痛是指尿什么位置痛？尿痛是指尿什么位置痛？,临床表现(病症表现),3
一周之前在办公室坐着，突然之间心跳很快，持续时间一上午，期间胸闷感觉喘不上气，今天感冒到医院拿药顺便做了一个心电图，医生说是分泌了什么激素会促进心跳加快，是什么激素啊,病因,1
孩子出生12天经常打嗝每天持续..,其他,12
孩子不吸收，吃一顿拉一顿，大便次数多,临床表现(病症表现),3
病毒性脑炎后遗症是什么,相关病症,4
什么是弥漫性血管瘤,定义,0
细菌性前列腺炎要怎么治疗呢,治疗方法,5
脑心舒口服液需要服用几个疗程好转呢？失眠多梦，神经衰弱能服用脑心舒口服液改善不？,其他,12
您好，我想请问一下尿频吃什么药，现在急着用帮帮忙,治疗方法,5
医生你好，长在耳垂的血管瘤能治好吗，我家孩子的血管瘤已经有1个多月大了，红豆大小，看着孩子的血管瘤在长大，心里疼啊，内蒙古婴儿长在耳垂的血管瘤咋治好？,治疗方法,5
子宫多发肌瘤，做微创能全部清处掉吗,其他,12
我妈生我的时候是因为药物所致的心脏病，小的时候就做手术好了，我想问这会有什么后遗症或者会遗传吗，影响生孩子吗,相关病症,4
孕妇可以做肛门指检吗,其他,12
脑动脉硬化颈部有班块脑供血不足吃过降脂药效果不太好我吃这个要行么,治疗方法,5
风湿性心脏病吃螺旋藻好吗,治疗方法,5
请问丹神那如三味丸效果怎么样呢？多长时间能起作用呢？,其他,12
宝宝五个月了消化不良拉的便便呈膏状也贪睡了改怎么办,临床表现(病症表现),3
请问高血压药厄贝沙坦一片剂量0.15g是否远高于施慧达的5mg,其他,12
达州治疗便秘哪个好，便秘应该吃什么药?,治疗方法,5
分水岭区脑梗死怎么回事,临床表现(病症表现),3
爷爷他得了肺癌晚期,其他,12
"癫痫病是神经科中的一类慢性疾病顽疾,患者在日常生活中须要注意的事项许多。癫痫的预防准备工作都有哪些呢?我们应该如何做好癫痫的预防准备工作?",预防,2
尿路感染像这种情况的，需要去医院看一下的话会不会比较的好呢？,治疗方法,5
你好，我老婆月经2号干净的，早上可是射进去一点,临床表现(病症表现),3
“疱疹病毒是否可以从肛门感染至消化系统乃至全身？”,相关病症,4
怎么才能治好轻度外痔？,治疗方法,5
怀孕喝水多了羊水多吗？,其他,12
有顽固疾病的出现也是要明白发病带来的影响，这我们朋友们更是要清楚的明白，特别是患上了癫痫会给癫痫病病人和病患的生活都带来巨大的不便，注意了这些后更是要明白最为多见的发作类型，那么，癫痫患的发病类型是有些什么,定义,0
糖尿病可以吃微络康吗，还是服用阿卡波糖胶囊来治疗这个病啊？,治疗方法,5
心绞痛吃什么,治疗方法,5
最近几个月肚子胀痛，便秘，确诊为结肠黑变病。如何治疗？,治疗方法,5
吃了后不能吃什么药物？,禁忌,9
支气管扩张的特点是什么?,定义,0
痔疮几年了，大便带血，最近有异物脱出，疼痛，如何治疗？,治疗方法,5
颅脑火器性损伤预后好吗？,治愈率,8
痔疮手术需要住院多久,治疗时间,10
法洛四联症治疗需要几次手术？,治疗方法,5
怎么治好支气管炎,治疗方法,5
"孩子尿床2-3次、基本便干2天一解（有臭味）、脊椎裂、上半身及头部爱出汗、小便清长（尿量多）、智力稍差、反复（时续）要咳且轻微吐、有点易感冒、睡姿喜欢趴着睡或侧睡，小孩晚上基本上是2-3次尿床偶尔（只是下雨天）有4次尿床的习惯,尿清而长（洒出来的尿量多）。睡眠作息（一般晚上21：00睡，早上6：30起床），晚上中途不叫不会自己醒来洒尿，睡的有一点点沉，睡姿喜欢趴着睡或侧睡。该怎么办啊？",临床表现(病症表现),3
变异性哮喘的症状有哪些?,临床表现(病症表现),3
你好！更年期妇女可以服用知柏地黄丸吗？知柏地黄丸副作用大吗？,其他,12
婴儿肛门周围红是怎么回事?,临床表现(病症表现),3
什么是结核性胸膜炎？可以怎么治疗？服用异福片和叶绿素铜纳胶囊可以吗？,其他,12
我想请问一下，突然尿频尿急尿血是什么原因，怎样治疗,其他,12
便血后在医院做了全面的检查，现在医生要我做六次化疗，我担心毒性太大，可以不做吗？,化验/体检方案,11
大便干，疼，有血，是痔疮。痔疮根据病况分几种？,定义,0
医生你好，我脖子痛好几天了，现在都不能动，动就痛，昨天去医院检查，说是肩周炎，就说贴膏药，按摩，现在还是痛,临床表现(病症表现),3
站不稳丶还心悸是什么原因,临床表现(病症表现),3
新生儿病理性黄疸怎样治疗？,治疗方法,5
直肠腺癌能治好吗？手术能活下来吗？,其他,12
吃什么药能使肚子变大呢,其他,12
我家孩子三岁，昨天晚上开始发烧，上午去医院做的检查，血项正常，肺部显示纹理增多，咳嗽。肺部听诊医生说有轻微啰音，是不是肺炎呢。需不需要住院治疗,其他,12
直肠肿瘤如何治疗？,治疗方法,5
近10多天未用降糖药血糖低是怎么回事,病因,1
支气管扩张饮食方面注意事项,禁忌,9
我因常饮酒痔疮发了几次，最近一月有脱肛现象，肛粘膜疑破坏伴有便血事后要用手辅助才能归位。请问怎么回事怎么治疗，谢谢！,病因,1
"我婶婶患上了心悸不宁,用了3天的步长稳心颗粒,需不需要换药吃?",治疗方法,5
为什么马应龙麝香痔疮栓哺乳期妇女禁用?,禁忌,9
这一段时间不知是什么原因，检查出患有生殖器疱疹的毛病，也不是很了解这种病，所以感觉特别的害怕，还担心会传染给家人，所以想了解一下生殖器疱疹的治疗方法?,治疗方法,5
癫痫病作为一种频繁的疾病，其病因是非常多的，人们患上癫痫病很多时候都不知道原因，那么引发原发性癫痫病的因素有什么呢?,病因,1
黄体酮偏低是否要保胎,预防,2
你好！茶碱缓释片有什么要注意的吗？哪些人是不适用或要慎用的？,禁忌,9
我听人说哮喘是不能断根的，是这样吗？真的不能根治吗？,治愈率,8
急！！！高血压可以吃罗通定吗？罗通定服用过量，引起胃酸，胃发烧，全身发抖该怎么办？会不会引起其他病症？曾经治疗情况：前天下午服完药，开始出现头晕恶心烧心胃酸全身发抖,其他,12
哺乳期能吃什么药缓解痔疮？,治疗方法,5
我的爷爷今年61岁了，最近一段时间爷爷总是出现咳嗽的症状，整天咳个不停，今天早上竟然出现了咳血的症状，我想问一下老人痰里有血丝是怎么回事？,病因,1
我想了解一下，金博瑞艾地苯醌片该怎么判断它是否是正品药呢？,其他,12
"肛门里有小块肉,不疼不痒,是不是痔疮？要不要开刀？自己会好吗?男人得痔疮普遍吗?什么原因才长痔疮?",其他,12
家里的妻子最近总是莫名其妙的昏倒，带她去做了检查，医生说得了持续性房颤，我很担心，我想知道持续性房颤的病因有什么？,病因,1
这几天一直感觉做事没什么精神，白天爱打瞌睡，晚上又睡不着觉,病因,1
孩子大便呈线状怎么回事,临床表现(病症表现),3
有AD鈣葡萄糖卖？,其他,12
请问颅内转移瘤症状是什么,临床表现(病症表现),3
患者性别我的病是因脑外伤造成的我得癫痫4年多治疗不是很好希望你们能帮帮我我用的药是丙戊酸纳我每天吃一粒帮帮我谢谢了癫痫发作怎么紧急处理,治疗方法,5
小舞蹈病怎么办,治疗方法,5
肺纤维化与什么因素有关?,病因,1
都五六年了，一直是血压低出现头晕，曾经有查过说是大脑供血不足，但是又被另一位大夫否定，真不知自己是哪里出了问题，血压60/90出现头晕，最严重就是早晨起来还会恶心。,其他,12
你好，医生请问一下去医院检查，医生诊断是由于心肌缺氧，用什么药好？,治疗方法,5
我想请问一下，肾不好的话服用鱼肝油可以吗？会不会对身体造成不好的影响？,治疗方法,5
癫痫出现后，伤害非常大，对社会遭受巨大的影响，病人的发作是不分场合的，平时人们需注意顽固疾病的出现，合理的进行治疗和护理，平时多注意一些预防准备工作，那么，癫痫的预防要点是什么呢?,预防,2
您好现在有阿普唑仑片么,其他,12
胶质瘤三级可以治疗吗？,治愈率,8
曲优牌盐酸舍曲林片是哪个厂家生产的？是正品药吗？,其他,12
一个领居家的孩子最近不小心在楼梯上摔下来，导致头部受伤。并且还流血了。后来医生说没大事。可是现在却变成了癫痫。想问一下治疗小儿癫痫的方法有什么？,治疗方法,5
容易感冒，感冒其他症状较轻，咳嗽严重，有痰。吃药效果不明显，就发展成肺炎，怎么办，,治疗方法,5
左下肺部小结节高密度影音,病因,1
怎么检查有强迫症,其他,12
86天宝宝3天不大便怎么办？咆母乳,治疗方法,5
最近一直觉得劳累乏力，后来检查出了房颤，医生说这个病要好好控制心室率，不知道应该怎么控制，请问房颤时控制心室率药物有哪些？,治疗方法,5
患有内痔，无血便，工作时走路有下坠感，大便时提肛有疼痛感，做过一次注射治疗，未服用过任何药物，应如何治疗？,治疗方法,5
关于问题的到来我们大家也是没有太大的准备，所以在看待问题上我们大家也要把眼光给放远了，特别是癫痫病的到来也要明白详细的检查项目，大家能注意多了解一些。同时也要了解检查和医治，那么，癫痫患者的一些检查项目要了解了解?,化验/体检方案,11
请家长们提出你们的宝贵意见行不？儿子今年五岁了，他想学习武术，这么小去学武术会受伤吗？,其他,12
你好我孩子的血管瘤，在脚趾上，手术风险太高，血管瘤大约在四十八毫米，请您你给建议以下，如何处理，内蒙古婴儿的血管瘤什么时候是较好治疗时间？,治疗时间,10
肛门口，阴囊附近，就是大腿根部，两腿之间，长了很多小肉牙，有一个月时间了,其他,12
孕妇睡觉半夜总会醒来腰酸背疼睡不着如何是好呢！真是烦死人了。睡不好心情烦躁。,治疗方法,5
尿道感染应该怎么治疗？,治疗方法,5
麻烦问下。。这个药能治甲状腺肿瘤吗？小金丸微丸小金丸微丸是一种什么药来的？,其他,12
您我想咨询下我奶奶今年78岁最近几天出现间歇性不自主脸颊吸合撮嘴持续几秒到分钟左右不等，我上网查询可能跟癫痫类似像肌阵挛，可肌阵挛又少见于老年人。我们镇上医院医生也不会处理只是打了点奥美拉挫黄芪和血塞通可没见什么效果，还给开了半片安定片我想咨询下这是不是神经引起是不是癫痫的一种需不需要转院谢谢医生,临床表现(病症表现),3
"用高锰酸钾泡脚治脚气,高锰酸钾晶体用热水溶解好还是凉水好?泡多长时间最合适?",其他,12
宝宝穿裤子换尿布视频哪里可以看呢？我想给宝爸看一下，让他学习一下。,其他,12
一直在吃“福松”冲剂。手术后仍在康复中。现已停止所有用药，之前挂了7天抗生素，吃了5，6天的消炎药肛旁脓肿术后是不是容易变成肛瘘？大概多少时间后会复发？该如何预防？过几天月经就要来了，来月经期间该如何护理伤口？会影响伤口的愈合么？,其他,12
支气管炎怎么治好,治疗方法,5
变异性哮喘怎么治疗好?,治疗方法,5
晚上睡觉的时候咳嗽，平时挺好，没有出现感冒的状况,临床表现(病症表现),3
美国肠癌的发病情况,治疗时间,10
心绞痛如何判断,临床表现(病症表现),3
孕妇得了痔疮怎么办？,治疗方法,5
心电图异常是什么病？,定义,0
你好啊问你一个问题吧心脏早搏能吃这个药吗？稳心颗粒,禁忌,9
我因有糖尿病和高血压现，早上吃拜新同，晚上可不可以吃非洛地平？,禁忌,9
我今年因为胸口不舒服去医院检查竟然查出了心房颤动，瞬间心如死灰，我不懂这个病怎么会发生在我身上，我又不老，请问青年得了心房颤动怎么治疗？,治疗方法,5
宫颈癌如何分期,定义,0
宝宝肛门是闭合，肛门下方有一个圆珠笔芯管大小的圆滑的孔是排大便的，是先天性肛门闭锁直肠会阴瘘吗？,其他,12
最近老想睡觉，1天24都能睡着，有时还有点头疼，胸口有时也会像针扎的一样，这是不是低血压的症状,病因,1
哮喘病人可以做什么运动,其他,12
请问月经期推迟一星期正常吗？,临床表现(病症表现),3
先天后脑血管凯细脑供血不足血压高头有时候不舒服,其他,12
你好，孕妇能吃盘龙七片吗？,禁忌,9
肛门口上长了个包，摸上去有点疼是怎么回事,病因,1
尿道炎怎么会有这样的现象呢，这种情况怎么去解决？,其他,12
宝宝拉肚子老是不好，怎么办？,相关病症,4
我是腰椎间盘突出s1和5椎现在肌肉有未缩现象大腿到小腿涨和麻,临床表现(病症表现),3
长痔疮为什么屁股会痒,病因,1
这样的反酸是正常情况吗?,预防,2
肛门感染霉菌，怎么办？,治疗方法,5
肛门周围有肿块，痛，吃什么药治疗？,治疗方法,5
慢阻肺是怎么导致的，怎么治疗,其他,12
突发心绞痛是怎么回事,病因,1
医生你好，我有一年的尿频、尿急了，慢性前列腺怎么办？,治疗方法,5
我哥哥有机磷中毒，至脑细胞损伤，缺氧缺血，还脑萎缩，现在睁眼昏迷，在给他吃安宫牛黄丸,治疗方法,5
请问月经推迟对排卵期有影响吗？,定义,0
淋巴血管瘤2.5+2.4有影响没因注意什么，长在孩子脖子上的，内蒙古婴儿得了淋巴血管瘤能治好吗？,禁忌,9
医生您好，我最近上呼吸道感染，然后吃了药，过不到三个小时就好饿，是什么原因呢？,病因,1
请问手掌磨损适合用痛肿灵？作用怎样！我需要效果比较好的一种。,治疗方法,5
中风恢复期，吃什么药可以帮助恢复呢？,治疗方法,5
哮喘饮食要注意什么?,禁忌,9
便秘越来越厉害了，现在肛门附近有一小肉块，想咨询外痔疮具体有哪些体症状？,相关病症,4
德巴金丙戊酸钠缓释片是不是可以用于癫痫症呢，要怎么保存才不会容易变质呀,其他,12
手足徐动症要做哪些检查,化验/体检方案,11
初期脑梗塞如何治疗,治疗方法,5
小便自控力差，尤其在经过有水流动声响时常憋不住。但很少起夜。不知是否前列腺肥大？若施用何药最好？请专家推荐。谢谢！,其他,12
癫痫病已经是我们现实日常生活中发作率非常高的一类慢性大脑顽固疾病了，许多人对癫痫病有所了解是由于癫痫病就是我们常说的羊羔疯，羊羔疯在现实日常生活中的发作率比较高，许多人都接触过癫痫患者，不过还是有绝大部分人对癫痫病不够晓得,其他,12
支气管哮喘与喘息性哮喘的差别,其他,12
慢性支气管炎的症状有哪些?,临床表现(病症表现),3
发烧后出疹，烧退后疹会慢慢退去。发烧出疹时小孩易哭闹食欲不振，白天出疹少晚上出疹严重。出疹在背部、脸、脖子较多手脚处无。如吹空调冷风疹会慢慢消失体温也回复正常。请问这是什么病？怎么治？己发疹3天了。,其他,12
请问结肠癌是否适合微创手术,治疗方法,5
"肚子庝,大便多,没力气,没精神。治疗后肚子不疼了，最近大便有血丝，怎样完全治好？",治疗方法,5
颈动脉硬化的治疗方法有哪些,治疗方法,5
变异性哮喘吃什么水果好,禁忌,9
心脏黏液瘤的症状有哪些,临床表现(病症表现),3
易激惹是什么病？,定义,0
孕妇如何预防胎儿发生先心病？,预防,2
手淫过度导致阴茎短小怎么办,治疗方法,5
我小孩不小心摔倒了，膝盖肿了，可以给他用同仁堂七厘散不？,禁忌,9
饭后痰多，口水多是什么原因，怎么预防,其他,12
我家儿子5个月了，能吃复方锌布颗粒剂吗？,禁忌,9
听说吃一些抗精神类的药物会导致身体肥胖，是真的吗？那请问吃阿立哌唑片会发胖吗？,其他,12
痔疮术后排便困难,相关病症,4
过敏性哮喘可以根治吗，有什么治疗的方法，应该注意什么?,禁忌,9
流清涕但是从口里面吐出来的假痰是黄色的是什么感冒？买些什么药好呢,其他,12
我做过八年油漆工，现在闻到油漆味会胸闷，气喘，呼吸困难，痰多，咳嗽，喘不过起来，头痛，精神差好累，两小时后症状减轻，第二天会好。请问我这是什么病？,病因,1
热性惊厥是什么病,定义,0
白癜风发生跟哪些因素有关检查的时候就是有发现这个小腿那块就是有了白癜风的了，很难看，那这个白癜风发生是跟哪些因素有关的呢？,病因,1
胸腔积液，右肺巨大肿块。,治疗方法,5
怎样使晚上睡好觉？怀孕37周了晚上怎样都睡不着，而且眼光光看着天亮好烦恼！,治疗方法,5
能洗下去，48度的能么，还是要使用含量高一些的呢？,其他,12
鼻咽肿瘤手术能根治吗？,治愈率,8
月经期间肚子疼。,病因,1
鱼肝油乳做面膜用多会起斑吗？,病因,1
有遗传原发性高血压心跳快倍他乐克空腹吃,其他,12
阜阳癫痫病重点医院？？四肢抽搐，脸色发青，口吐白沫或磨牙咬舌头，约三分钟停止后记忆短暂失忆。那么，癫痫有效的治疗方法,其他,12
什么是脑梗死,定义,0
本来就只有一点咳嗽，然后刚才吃了罐装花生牛奶，后面回来哭着回来的，就一直咳嗽，怎么回事,病因,1
脑血栓偏瘫，有糖尿病，睡觉时有大便出来，一点，不是很多。怎么个情况？,病因,1
我喝酒不多第二天醒来胸部正中会有针刺的感觉,其他,12
病毒性脑膜炎是什么病？,定义,0
"孩子劲部有个小拇指的草莓狀的血管瘤如何治疗,内蒙古婴儿得了血管瘤的特征是怎么样的呢？",临床表现(病症表现),3
孩子睡着后大喊一声，往上翻白眼，持续四分钟，嘴未吐白沫，曾经开颅因为车祸脑外伤，是羊角风么？该怎么治疗？,其他,12
医生，请问，11岁的孩子补钙，葡萄糖酸钙好还是钙铁锌好？,其他,12
五个月大的宝宝拉肚子，快二十天了，该怎么办,治疗方法,5
我儿子晚上经常哭闹，又一直不肯睡觉，我白天都还要上班的呢。吃保婴丹可以吗？,治疗方法,5
大便是黑色的,临床表现(病症表现),3
卵磷脂小体50%/HP，脓细胞3+什么意思,定义,0
前不久发现女友有一些强迫症症状她的情况就会越来越差现在干什...,其他,12
你好，心衰病人，今年70岁，吃芪苈强心胶囊来治疗可以吗？,治疗方法,5
你好，医生，请问一下高血脂可以用丹田降脂丸吗？丹田降脂丸有什么功效和需要注意的吗,其他,12
闺蜜前天打来电话，听声音感觉她经历了什么不好的事情，然后听她说她得了不稳定性心绞痛，我想这两天去看看她，但是不了解这个病，怕到时候让她不开心，想问问，不稳定性心绞痛有什么特点？,临床表现(病症表现),3
小舞蹈病的症状表现是什么,临床表现(病症表现),3
因为患了急性心包炎，一直到在医院医院住院接受治疗。如今病情也控制住了，医生说可以回家养病了，但是平时生活中病情护理要格外注意。请问急性心包炎的护理要求有哪些？,治疗方法,5
臉上覺得有點紅紅的，又不想吃東西，想睡覺，肚子脹不知道怎麼辦,临床表现(病症表现),3
小儿脑震荡有哪些并发症吗,相关病症,4
我心情不好的时候胸口象堵了一块石头，并且出现呕吐，而且伴随浑身疼痛。,其他,12
宝宝一岁十个月之前小的时候拇指内扣其他都没有问题到现在不拿东西还是有点内扣拿东西不影响但是他大拇指不喜欢和食指配合捏东西的时候大拇指和食指配合但是拆东西或者干别的事的时候老是大拇指和中指配合食指翘着或者勾着想问问问题大不大是不是大脑有问题,临床表现(病症表现),3
虽然癫痫有一部分的遗传性，然而有的时候患者之所以会患上癫痫而是由于一些其它的因素诱发出来的。所以，关于我们每个人来说预防癫痫就显得非常重要了。当然，癫痫患者在平时医治的过程中，护理工作就显得尤其的重要。,其他,12
引起脑积水的原因有哪些？,病因,1
心脏有早搏，怎么今晚睡觉做梦惊醒三次，而且走路时间长的时候总是会很无力的。,临床表现(病症表现),3
宝宝好像缺钙了，应该吃维生素d滴剂还是吃钙片比较好？,其他,12
"20年的肠溶阿司匹林怎么还会,这会是什么原因造成的呢？",病因,1
您好，郭大夫，我两只手都是小指和无名指麻木，您说是怎么回事呢,临床表现(病症表现),3
"精神状态不好，讨厌油腻东西,爱做梦,睡觉不好,有便秘现象三四年了,最近小便困难,体重没变化.大便时肛门出血,是因为便秘.医院说是混合痔疮,不是很严重,忌吃辣椒姜生冷硬食物.痔疮会影响性生活吗？怎么治疗不复发？",其他,12
心绞痛可以少量喝酒吗,禁忌,9
肺心病慢性肺阻塞性肺气肿，心衰、心藏二尖辨中倒流，三尖辨轻度倒流。,其他,12
你好，甲状腺结节和甲状腺瘤能服用小金丸吗？我今年40岁了。,禁忌,9
屁眼又痒又疼不知道怎么回事啊,病因,1
宫颈癌前病变是做锥切好点还是子宫切除好点,其他,12
早搏16000二联110现在吃稳心颗粒和胺碘酮不吃药的时候，没有感觉胸脯疼，现在吃药感觉胸脯疼，是怎么回事,临床表现(病症表现),3
请问有治疗阴茎短小的药吗,治疗方法,5
昆明最好的癫痫病医院在哪？最近我的室友坐在座位上好不安定的，总归要一动一动的额企鹅有时候看他的嘴角出现了歪斜的问题后来才知道他是得了癫痫，这个病我们不是很了解来这里问问这个病是什么啊？癫痫是什么疾病？,其他,12
阜阳癫痫病专科医院是哪个？？得癫痫病也有5年了，癫痫的治疗费用要多少钱？虽然症状比较轻，一直也靠药物治疗，但是随着年龄的增长，越来越感觉这病的危害。现在连对象都不敢谈，更害怕别人知道我的病情，近来查阅说，手术可以切底治疗，这是真的吗？,其他,12
我想请问一下，尿路感染是什么原因造成的？,病因,1
垂体瘤不确定性，让打两针，善龙两个月后，在复查,临床表现(病症表现),3
肚子好硬怎么回事？,病因,1
血管瘤需要开刀吗，血管瘤长在我家孩子的脚趾上，有凸起，红色的，越长越大，内蒙古婴儿长在脚趾的血管瘤危害大不？,临床表现(病症表现),3
肚子的小红点,临床表现(病症表现),3
新适确得卤米松/三氯生乳膏用量不当会出现副作用嘛！,禁忌,9
癫痫会有些什么早期病情症状表现?癫痫属于慢性顽疾，因为在早期不能尽快的发现癫痫，所以很容易错过治疗癫痫的最合适时期，从而造成病情的严重性。那么，癫痫病会有些什么早期病情症状?,临床表现(病症表现),3
学龄期的孩子出现血尿正常吗？,临床表现(病症表现),3
请问外阴唇上面长了一个小痘痘怎么办？,治疗方法,5
你好，请问一下，步长稳心颗粒十五岁小孩能服用吗？,禁忌,9
肚子痛还是胃痛？,其他,12
最近几天心慌的厉害，还伴有左胸边上疼不知道到是不是属于心绞疼，去医院做心电图没啥别的毛病就是窦性什么有点快和心率不齐回来后买了宁心宝胶囊吃了感觉不慌了但还是有点疼想问下用买万爽力一起服用了吗？还是就吃宁心宝胶囊就可以？很着急谢谢！,其他,12
请问经期血的颜色不正常怎么回事？,病因,1
男尿道口有点痒和痛，没有别的症状，这是怎么了？,临床表现(病症表现),3
每一类顽固疾病的发作身躯事先都会提前预告，而关于朋友们极为明白的癫痫来讲，这种顽疾也是会提前先兆的！首先普及一下：癫痫是一组由复杂病因的引起的，大脑神经元反复过量同步放电，导致出现反复、短时间、刻板的神经系统功能失常为特征的临床综合征。,定义,0
内分泌吃什么药好，内分泌药哪种见效快啊，内分泌失调，要吃什么呢？,其他,12
宝宝从出生十天发现手心上有红色血印有点泡是怎么回事，去医院医生说是血管瘤。内蒙古婴儿在手心长有血管瘤危害大不大？,临床表现(病症表现),3
手足徐动症的症状表现是什么,临床表现(病症表现),3
请问早期怀孕用妇科药影响胎儿吗？,其他,12
因为我有些贫血，所以需要补血，只是不知道吃了这个药会不会导致内分泌失调,其他,12
我是做CTU检查肾，结果显示双侧附件不均匀强化结节，然后我在两个医院检查了卵巢都没事，请问这个结果上面写的双侧附件是指卵巢吗？,定义,0
朋友最近服用盐酸普拉克索片这个药，帕金森疾病主要症状是什么呢？服用盐酸普拉克索片能改善吗？,其他,12
失眠多梦，怎么办，可以用什么药治疗，效果较彻底？,治疗方法,5
有时浑身无力，咳嗽，低烧贫血气虚该怎么调养,预防,2
最近胳膊的地方常常会有白斑出现，我用了一些外涂的药膏，好了但是没过几天就又出来了，我害怕是白癜风，但是我又不敢肯定。,临床表现(病症表现),3
痔疮微创手术发炎会怎样,其他,12
阴茎短小，发育不良，怎么办？,治疗方法,5
是用来治疗冠心病的该药，是我的主治医生给我开的药的，说该药是较多人在服用的。,其他,12
小便次数多是什么病,临床表现(病症表现),3
心脏病可以喝蜂蜜水吗,禁忌,9
现在我就是家人给介绍对象，打算过年回家相亲的，但是就是因为之前长青春痘留下的疤痕特别多，但是就是会影响容貌，所以我想在过年之前去掉，或者说可以的淡化一些，看着不这么明显就可以了。,临床表现(病症表现),3
孕期痔疮严重，怎么办？,治疗方法,5
什么是多发性肝血管瘤,定义,0
单位体检奎出左心室电压偏高，血压144.另外。胆囊壁固醇沉渍，前例腺增大，前些天喝酒引发，后背，胁骨，胸等疼，我该怎么办。,其他,12
先天性肌病是什么病,定义,0
高血压的早期症状表现有？,病因,1
上课经常发呆走神怎么办?有什么办法能不走神呢,临床表现(病症表现),3
鼻咽肿瘤化疗后为何肚子痛,病因,1
腹痛是什么引起的,病因,1
嗓子发炎不能饮水，打点滴十五天，出现咳嗽有痰，拍了ct怀疑肺结核入院检查，做了ppd强阳性，痰检阴性，十几次均没找到结核菌！tspot细菌斑点阴性，吃抗结核药一个月药复查ct基本上没有阴影，能排除肺结核吗？？还需要继续吃药吗？谢谢您的回复～,治疗方法,5
偶尔就会感觉到缺氧气，感觉胸口闷闷的是怎么回事？,治疗方法,5
脑血管瘤是怎么形成的,治疗方法,5
宝宝刚出生三天.现有大量呕血和大便带鲜红血液,相关病症,4
坐月子可以喝红酒吗？有些睡不着，想喝点红酒可以帮助睡眠，担心会影响宝宝吃奶的。,禁忌,9
咳嗽，头晕，无力。咳嗽时间比较长,临床表现(病症表现),3
这几天感觉下腹胀痛，尿频！左耳耳鸣！下腹按着感觉疼痛！,临床表现(病症表现),3
10月的小孩不吃饭晚上动睡不好,病因,1
我是一名大二学生，高中时候就出现了明显的左耳有气流声音，说话的时候也有共鸣现象，不过之前比较轻微，只是一天三四十分钟左右这样子，近两年时间长了很多一两个小时或更长一点，上两个月服用过甲钴胺片和银杏叶滴丸等有所好转，但还是存在这样的情况，请问是怎么回事呢？,病因,1
你好医生我7.1号和男朋友同房7.2号吃了避孕药，然后一般月经到来是1几号左右！现在推迟好几天了然后晚上用避孕棒测试可能是输入尿液太少吗几分钟都没有显示，然后一般避孕棒会有个盖子我盖上了到明天一打开看是两条线一深一浅吓到我！我难道是怀孕了吗还是避孕棒失效,其他,12
孩子2个半月，囟门有块血管瘤，现在用药盐酸卡替洛尔滴眼液一个月了，没有效果，请问还有别的方法吗?内蒙古婴儿囟门长血管瘤怎么治？,病因,1
尿道口痒是怎么回事？,病因,1
早期高血压可以吃这两个么，会不会有事呢,其他,12
